"","Date"
"155237","1937-02-13T05:00:00Z"
"155251","1937-02-14T05:00:00Z"
"155257","1937-02-18T05:00:00Z"
"155263","1937-02-19T05:00:00Z"
"155269","1937-02-20T05:00:00Z"
"155309","1937-02-21T05:00:00Z"
"155315","1937-02-25T05:00:00Z"
"155320","1937-02-26T05:00:00Z"
"155325","1937-02-27T05:00:00Z"
"155330","1937-02-28T05:00:00Z"
"155335","1937-03-04T05:00:00Z"
"155340","1937-03-05T05:00:00Z"
"155345","1937-03-06T05:00:00Z"
"155363","1937-03-07T05:00:00Z"
"155381","1937-03-10T05:00:00Z"
"155387","1937-03-12T05:00:00Z"
"155393","1937-03-13T05:00:00Z"
"155403","1937-03-14T05:00:00Z"
"155407","1937-03-18T05:00:00Z"
"155431","1937-03-19T05:00:00Z"
"155455","1937-03-21T05:00:00Z"
"155479","1937-03-24T05:00:00Z"
"155500","1937-03-25T05:00:00Z"
"155521","1937-03-27T05:00:00Z"
"155525","1937-03-28T05:00:00Z"
"155533","1937-03-31T05:00:00Z"
"155545","1937-04-02T05:00:00Z"
"155557","1937-04-03T05:00:00Z"
"155571","1937-04-04T05:00:00Z"
"155585","1937-04-08T05:00:00Z"
"155610","1937-04-09T05:00:00Z"
"155635","1937-04-11T05:00:00Z"
"155650","1937-04-15T05:00:00Z"
"155655","1937-04-16T05:00:00Z"
"155660","1937-04-18T05:00:00Z"
"155664","1937-06-23T04:00:00Z"
"155692","1937-06-24T04:00:00Z"
"155697","1937-06-25T04:00:00Z"
"155703","1937-06-26T04:00:00Z"
"155709","1937-06-27T04:00:00Z"
"155826","1937-06-28T04:00:00Z"
"155832","1937-06-29T04:00:00Z"
"155836","1937-06-30T04:00:00Z"
"155842","1937-07-01T04:00:00Z"
"155859","1937-07-02T04:00:00Z"
"155876","1937-07-03T04:00:00Z"
"155906","1937-07-04T04:00:00Z"
"156101","1937-07-05T04:00:00Z"
"156108","1937-07-06T04:00:00Z"
"156113","1937-07-07T04:00:00Z"
"156201","1937-07-08T04:00:00Z"
"156207","1937-07-09T04:00:00Z"
"156212","1937-07-10T04:00:00Z"
"156239","1937-07-11T04:00:00Z"
"156249","1937-07-12T04:00:00Z"
"156260","1937-07-13T04:00:00Z"
"156268","1937-07-14T04:00:00Z"
"156272","1937-07-15T04:00:00Z"
"156276","1937-07-16T04:00:00Z"
"156279","1937-07-17T04:00:00Z"
"156282","1937-07-18T04:00:00Z"
"156292","1937-07-19T04:00:00Z"
"156308","1937-07-20T04:00:00Z"
"156396","1937-07-21T04:00:00Z"
"156402","1937-07-22T04:00:00Z"
"156532","1937-07-23T04:00:00Z"
"156540","1937-07-24T04:00:00Z"
"156544","1937-07-25T04:00:00Z"
"156555","1937-07-26T04:00:00Z"
"156585","1937-07-27T04:00:00Z"
"156591","1937-07-28T04:00:00Z"
"156597","1937-07-29T04:00:00Z"
"156624","1937-07-30T04:00:00Z"
"156651","1937-07-31T04:00:00Z"
"156659","1937-08-01T04:00:00Z"
"156670","1937-08-02T04:00:00Z"
"156680","1937-08-03T04:00:00Z"
"156694","1937-08-04T04:00:00Z"
"156712","1937-08-05T04:00:00Z"
"156719","1937-08-06T04:00:00Z"
"156728","1937-08-07T04:00:00Z"
"156740","1937-08-08T04:00:00Z"
"156752","1937-08-09T04:00:00Z"
"157148","1937-08-10T04:00:00Z"
"157155","1937-08-11T04:00:00Z"
"157161","1937-08-13T04:00:00Z"
"157181","1937-08-14T04:00:00Z"
"157221","1937-08-15T04:00:00Z"
"157229","1937-08-16T04:00:00Z"
"157241","1937-08-17T04:00:00Z"
"157249","1937-09-16T04:00:00Z"
"157259","1937-10-21T05:00:00Z"
"157265","1937-10-22T05:00:00Z"
"157271","1937-10-24T05:00:00Z"
"157277","1937-10-28T05:00:00Z"
"157281","1937-10-29T05:00:00Z"
"157285","1937-10-30T05:00:00Z"
"157291","1937-10-31T05:00:00Z"
"157296","1937-11-04T05:00:00Z"
"157301","1937-11-05T05:00:00Z"
"157306","1937-11-06T05:00:00Z"
"157310","1937-11-07T05:00:00Z"
"157314","1937-11-11T05:00:00Z"
"157319","1937-11-12T05:00:00Z"
"157324","1937-11-13T05:00:00Z"
"157330","1937-11-14T05:00:00Z"
"157335","1937-11-17T05:00:00Z"
"157339","1937-11-19T05:00:00Z"
"157343","1937-11-21T05:00:00Z"
"157349","1937-11-22T05:00:00Z"
"157370","1937-11-25T05:00:00Z"
"157382","1937-11-26T05:00:00Z"
"157394","1937-11-28T05:00:00Z"
"157402","1937-12-02T05:00:00Z"
"157406","1937-12-03T05:00:00Z"
"157410","1937-12-04T05:00:00Z"
"157460","1937-12-05T05:00:00Z"
"157510","1937-12-09T05:00:00Z"
"157515","1937-12-10T05:00:00Z"
"157520","1937-12-11T05:00:00Z"
"157538","1937-12-12T05:00:00Z"
"157560","1937-12-16T05:00:00Z"
"157568","1937-12-17T05:00:00Z"
"157576","1937-12-18T05:00:00Z"
"157612","1937-12-19T05:00:00Z"
"157616","1937-12-22T05:00:00Z"
"157812","1937-12-23T05:00:00Z"
"157816","1937-12-24T05:00:00Z"
"157820","1937-12-26T05:00:00Z"
"157824","1937-12-30T05:00:00Z"
"157831","1937-12-31T05:00:00Z"
"157838","1938-01-01T05:00:00Z"
"157845","1938-01-02T05:00:00Z"
"157850","1938-01-05T05:00:00Z"
"157855","1938-01-07T05:00:00Z"
"157860","1938-01-08T05:00:00Z"
"157870","1938-01-09T05:00:00Z"
"157880","1938-01-13T05:00:00Z"
"157884","1938-01-14T05:00:00Z"
"157888","1938-01-15T05:00:00Z"
"157987","1938-01-16T05:00:00Z"
"157992","1938-01-20T05:00:00Z"
"157999","1938-01-21T05:00:00Z"
"158006","1938-01-23T05:00:00Z"
"158010","1938-01-27T05:00:00Z"
"158020","1938-01-28T05:00:00Z"
"158030","1938-01-29T05:00:00Z"
"158111","1938-01-30T05:00:00Z"
"158115","1938-02-03T05:00:00Z"
"158119","1938-02-04T05:00:00Z"
"158123","1938-02-05T05:00:00Z"
"158127","1938-02-06T05:00:00Z"
"158131","1938-02-10T05:00:00Z"
"158147","1938-02-11T05:00:00Z"
"158163","1938-02-12T05:00:00Z"
"158190","1938-02-13T05:00:00Z"
"158194","1938-02-17T05:00:00Z"
"158198","1938-02-18T05:00:00Z"
"158202","1938-02-20T05:00:00Z"
"158208","1938-02-24T05:00:00Z"
"158229","1938-02-25T05:00:00Z"
"158250","1938-02-27T05:00:00Z"
"158271","1938-02-26T05:00:00Z"
"158307","1938-03-03T05:00:00Z"
"158312","1938-03-04T05:00:00Z"
"158317","1938-03-05T05:00:00Z"
"158321","1938-03-06T05:00:00Z"
"158327","1938-03-09T05:00:00Z"
"158331","1938-03-11T05:00:00Z"
"158335","1938-03-12T05:00:00Z"
"158395","1938-03-13T05:00:00Z"
"158401","1938-03-14T05:00:00Z"
"158407","1938-03-15T05:00:00Z"
"158413","1938-03-17T05:00:00Z"
"158423","1938-03-18T05:00:00Z"
"158433","1938-03-20T05:00:00Z"
"158438","1938-03-24T05:00:00Z"
"158442","1938-03-25T05:00:00Z"
"158446","1938-03-26T05:00:00Z"
"158452","1938-03-27T05:00:00Z"
"158458","1938-03-30T05:00:00Z"
"158475","1938-04-01T05:00:00Z"
"158492","1938-04-02T05:00:00Z"
"158502","1938-04-03T05:00:00Z"
"158512","1938-04-07T05:00:00Z"
"158517","1938-04-08T05:00:00Z"
"158522","1938-04-10T05:00:00Z"
"158528","1938-04-13T05:00:00Z"
"158558","1938-04-14T05:00:00Z"
"158588","1938-04-17T05:00:00Z"
"158618","1938-04-21T05:00:00Z"
"158624","1938-04-22T05:00:00Z"
"158630","1938-04-23T05:00:00Z"
"158662","1938-04-24T05:00:00Z"
"158694","1938-04-28T04:00:00Z"
"158709","1938-04-29T04:00:00Z"
"158724","1938-04-30T04:00:00Z"
"158728","1938-05-01T04:00:00Z"
"158749","1938-06-23T04:00:00Z"
"158781","1938-06-24T04:00:00Z"
"158786","1938-06-25T04:00:00Z"
"158794","1938-06-26T04:00:00Z"
"158798","1938-06-27T04:00:00Z"
"158805","1938-06-29T04:00:00Z"
"158813","1938-06-30T04:00:00Z"
"158818","1938-07-01T04:00:00Z"
"158825","1938-07-02T04:00:00Z"
"158831","1938-07-03T04:00:00Z"
"158836","1938-07-04T04:00:00Z"
"158843","1938-07-05T04:00:00Z"
"159003","1938-07-06T04:00:00Z"
"159009","1938-07-07T04:00:00Z"
"159299","1938-07-08T04:00:00Z"
"159304","1938-07-09T04:00:00Z"
"159310","1938-07-10T04:00:00Z"
"159318","1938-07-11T04:00:00Z"
"159326","1938-07-12T04:00:00Z"
"159456","1938-07-13T04:00:00Z"
"159466","1938-07-14T04:00:00Z"
"159472","1938-07-15T04:00:00Z"
"159485","1938-07-16T04:00:00Z"
"159498","1938-07-17T04:00:00Z"
"159503","1938-07-18T04:00:00Z"
"159508","1938-07-19T04:00:00Z"
"159515","1938-07-20T04:00:00Z"
"159520","1938-07-21T04:00:00Z"
"159565","1938-07-22T04:00:00Z"
"159577","1938-07-23T04:00:00Z"
"159581","1938-07-24T04:00:00Z"
"159588","1938-07-25T04:00:00Z"
"159594","1938-07-26T04:00:00Z"
"159602","1938-07-27T04:00:00Z"
"159609","1938-07-28T04:00:00Z"
"159630","1938-07-29T04:00:00Z"
"159641","1938-07-30T04:00:00Z"
"159645","1938-07-31T04:00:00Z"
"159661","1938-08-01T04:00:00Z"
"159669","1938-08-02T04:00:00Z"
"159749","1938-08-03T04:00:00Z"
"159754","1938-08-04T04:00:00Z"
"159789","1938-08-05T04:00:00Z"
"159893","1938-08-06T04:00:00Z"
"159928","1938-08-07T04:00:00Z"
"159938","1938-08-08T04:00:00Z"
"159944","1938-08-09T04:00:00Z"
"159966","1938-08-11T04:00:00Z"
"160002","1938-08-12T04:00:00Z"
"160029","1938-08-13T04:00:00Z"
"160033","1938-08-14T04:00:00Z"
"160037","1938-08-15T04:00:00Z"
"160042","1938-08-16T04:00:00Z"
"160049","1938-08-17T04:00:00Z"
"160153","1938-08-18T04:00:00Z"
"160161","1938-08-19T04:00:00Z"
"160175","1938-08-20T04:00:00Z"
"160186","1938-08-21T04:00:00Z"
"160204","1938-10-20T05:00:00Z"
"160211","1938-10-21T05:00:00Z"
"160218","1938-10-23T05:00:00Z"
"160225","1938-10-27T05:00:00Z"
"160241","1938-10-28T05:00:00Z"
"160257","1938-10-29T05:00:00Z"
"160266","1938-10-30T05:00:00Z"
"160271","1938-11-03T05:00:00Z"
"160275","1938-11-04T05:00:00Z"
"160279","1938-11-05T05:00:00Z"
"160283","1938-11-06T05:00:00Z"
"160287","1938-11-07T05:00:00Z"
"160292","1938-11-10T05:00:00Z"
"160297","1938-11-11T05:00:00Z"
"160302","1938-11-12T05:00:00Z"
"160307","1938-11-13T05:00:00Z"
"160317","1938-11-16T05:00:00Z"
